row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
204862,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,661,Ambulance,"12,561","4,497","7,406","$536,154.46",$119.22,$37.60,"$536,154.46",$119.22,$37.60,$0.00,$0.00,$0.00
205822,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,229,Hospital Inpatient,"4,352",328,"2,677","$4,555,773.38","$13,889.55","$11,251.53","$4,338,442.67","$13,226.96","$10,679.94","$217,330.71",$662.59,$300.00
206830,2019,047,Freeborn,MEDICARE,2,19 - 44 years,M,17,Ambulance,60,26,197,"$14,878.99",$572.27,$527.25,"$11,974.75",$460.57,$420.09,"$2,904.24",$111.70,$96.96
207670,2019,053,Hennepin,COMMERCIAL,1,18 years and under,M,721,Ambulatory Surgery,"3,146",805,"8,255","$2,532,850.69","$3,146.40","$2,390.82","$2,015,523.37","$2,503.76","$1,595.83","$517,327.32",$642.64,$135.90
208486,2019,057,Hubbard,COMMERCIAL,3,45 - 64 years,F,27,Hospital Inpatient,376,29,316,"$1,001,658.70","$34,539.96","$26,746.37","$968,061.29","$33,381.42","$25,717.62","$33,597.41","$1,158.53",$0.00
209374,2019,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,18,Inpatient Non-acute Professional Services,48,48,198,"$3,788.61",$78.93,$61.76,"$3,788.61",$78.93,$61.76,$0.00,$0.00,$0.00
210214,2019,065,Kanabec,MEDICARE,3,45 - 64 years,F,64,DME (Durable Medical Equipment),757,350,751,"$89,417.22",$255.48,$87.60,"$71,494.36",$204.27,$64.66,"$17,922.86",$51.21,$12.64
211462,2019,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,Hospital Inpatient,88,11,74,"$55,585.95","$5,053.27","$3,206.51","$55,585.95","$5,053.27","$3,206.51",$0.00,$0.00,$0.00
212638,2019,079,Le Sueur,MEDICARE,4,65 - 74 years,M,23,Inpatient Non-acute,517,77,258,"$280,572.84","$3,643.80",$338.12,"$258,795.64","$3,360.98",$269.38,"$21,777.20",$282.82,$0.00
213526,2019,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,200,Other,"30,509","18,406","2,234","$3,720,582.21",$202.14,$151.88,"$3,719,055.46",$202.06,$151.88,"$1,526.75",$0.08,$0.00
214630,2019,091,Martin,MEDICARE,3,45 - 64 years,M,355,Hospital Outpatient,"16,533","3,428","4,086","$1,372,097.03",$400.26,$180.99,"$1,107,862.96",$323.18,$134.28,"$264,234.07",$77.08,$33.44
215398,2019,095,Mille Lacs,MEDICARE,3,45 - 64 years,M,436,Hospital Outpatient,"16,756","2,806","5,132","$1,935,917.70",$689.92,$133.98,"$1,584,262.38",$564.60,$109.27,"$351,655.32",$125.32,$8.34
216262,2019,101,Murray,COMMERCIAL,2,19 - 44 years,M,77,Hospital Outpatient,879,196,868,"$308,598.49","$1,574.48",$326.69,"$188,850.82",$963.52,$0.00,"$119,747.67",$610.96,$225.71
217174,2019,105,Nobles,MEDICARE,2,19 - 44 years,F,17,Other,315,76,202,"$14,548.54",$191.43,$57.77,"$11,782.10",$155.03,$47.94,"$2,766.44",$36.40,$9.92
218086,2019,111,Otter Tail,COMMERCIAL,3,45 - 64 years,M,11,Outpatient Other,590,118,129,"$320,383.11","$2,715.11","$1,178.51","$311,227.75","$2,637.52","$1,178.51","$9,155.36",$77.59,$0.00
218878,2019,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,76,Hospital Inpatient,597,89,635,"$583,994.71","$6,561.74","$3,705.93","$583,994.71","$6,561.74","$3,705.93",$0.00,$0.00,$0.00
219886,2019,121,Pope,COMMERCIAL,3,45 - 64 years,M,23,DME (Durable Medical Equipment),133,68,261,"$36,006.04",$529.50,$85.31,"$26,694.79",$392.57,$59.53,"$9,311.25",$136.93,$21.77
220582,2019,123,Ramsey,MEDICARE,4,65 - 74 years,M,"1,963",DME (Durable Medical Equipment),"14,952","9,275","23,200","$1,281,740.93",$138.19,$35.65,"$1,055,526.02",$113.80,$27.77,"$226,214.91",$24.39,$6.15
207954,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,51,Outpatient Other,"6,459","1,659",587,"$198,719.47",$119.78,$49.90,"$198,344.47",$119.56,$49.90,$375.00,$0.23,$0.00
208938,2019,059,Isanti,COMMERCIAL,5,75 years and older,F,12,Emergency department,93,23,144,"$8,643.63",$375.81,$120.48,"$6,363.31",$276.67,$108.13,"$2,280.32",$99.14,$30.00
209634,2019,061,Itasca,MEDICARE,5,75 years and older,M,150,Inpatient Non-acute Professional Services,"1,261",945,"1,623","$93,745.13",$99.20,$77.17,"$85,486.77",$90.46,$71.21,"$8,258.36",$8.74,$0.00
210594,2019,067,Kandiyohi,MEDICARE,2,19 - 44 years,F,27,Hospital Inpatient Professional Services,435,126,324,"$36,732.90",$291.53,$174.19,"$28,881.09",$229.22,$139.16,"$7,851.81",$62.32,$36.70
211506,2019,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,55,Other,"4,976","3,234",647,"$378,585.07",$117.06,$112.74,"$378,256.07",$116.96,$112.34,$329.00,$0.10,$0.00
212634,2019,079,Le Sueur,MEDICARE,4,65 - 74 years,M,127,Hospital Inpatient,"3,984",240,"1,438","$3,038,350.50","$12,659.79","$11,691.29","$2,859,526.14","$11,914.69","$11,455.13","$178,824.36",$745.10,"$1,364.00"
213690,2019,085,McLeod,MEDICARE,4,65 - 74 years,M,119,Ambulatory Surgery,846,198,"1,425","$355,113.62","$1,793.50","$1,708.69","$331,016.97","$1,671.80","$1,586.49","$24,096.65",$121.70,$50.00
214962,2019,093,Meeker,MEDICARE,2,19 - 44 years,F,30,Hospital Outpatient,"1,329",210,360,"$118,043.70",$562.11,$205.58,"$79,138.86",$376.85,$164.03,"$38,904.84",$185.26,$41.20
215754,2019,097,Morrison,MEDICARE,2,19 - 44 years,F,22,Hospital Inpatient Professional Services,264,98,264,"$31,512.18",$321.55,$116.59,"$25,567.41",$260.89,$94.82,"$5,944.77",$60.66,$23.33
216714,2019,103,Nicollet,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,40,DME (Durable Medical Equipment),234,164,460,"$20,017.52",$122.06,$54.86,"$20,011.12",$122.02,$54.86,$6.40,$0.04,$0.00
217626,2019,109,Olmsted,COMMERCIAL,2,19 - 44 years,F,684,Hospital Outpatient,"12,127","2,030","7,691","$5,538,692.42","$2,728.42",$474.51,"$4,877,429.72","$2,402.67",$323.37,"$661,262.70",$325.75,$0.00
218394,2019,111,Otter Tail,MEDICARE,5,75 years and older,F,561,Inpatient Non-acute Professional Services,"5,083","4,146","6,094","$437,550.73",$105.54,$81.92,"$377,225.65",$90.99,$73.14,"$60,325.08",$14.55,$11.66
219522,2019,119,Polk,COMMERCIAL,3,45 - 64 years,M,154,Other,"1,298",606,"1,808","$96,283.72",$158.88,$74.30,"$81,881.96",$135.12,$70.13,"$14,401.76",$23.77,$0.00
220386,2019,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"4,844",Independent Lab,"48,956","15,527","51,638","$1,944,628.24",$125.24,$79.54,"$1,934,203.81",$124.57,$79.52,"$10,424.43",$0.67,$0.00
221298,2019,129,Renville,COMMERCIAL,3,45 - 64 years,M,70,Emergency department,288,99,820,"$122,893.74","$1,241.35",$902.93,"$81,088.26",$819.07,$430.85,"$41,805.48",$422.28,$191.20
222330,2019,135,Roseau,COMMERCIAL,1,18 years and under,F,280,Hospital Outpatient,"2,205",940,"3,302","$513,513.79",$546.29,$231.74,"$398,179.10",$423.59,$187.68,"$115,334.69",$122.70,$0.00
223098,2019,139,Scott,COMMERCIAL,1,18 years and under,M,"1,602",Hospital Outpatient,"15,189","5,054","18,155","$3,729,829.42",$738.00,$307.80,"$3,200,296.00",$633.22,$242.49,"$529,533.42",$104.78,$0.00
223842,2019,141,Sherburne,MEDICARE,3,45 - 64 years,F,596,Other,"5,495","2,271","6,968","$585,864.78",$257.98,$74.03,"$476,719.07",$209.92,$64.94,"$109,145.71",$48.06,$9.15
224490,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,925,Emergency department,"6,482","2,204","10,336","$649,405.38",$294.65,$246.23,"$637,966.58",$289.46,$232.94,"$11,438.80",$5.19,$0.00
225450,2019,151,Swift,COMMERCIAL,1,18 years and under,M,18,Hospital Inpatient Professional Services,92,49,136,"$18,908.36",$385.88,$193.99,"$14,521.77",$296.36,$129.75,"$4,386.59",$89.52,$0.00
226578,2019,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,24,Hospital Inpatient Professional Services,562,200,252,"$27,614.31",$138.07,$66.21,"$27,601.71",$138.01,$66.21,$12.60,$0.06,$0.00
198236,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,560,Hospital Inpatient,"4,179",635,"4,432","$8,499,092.26","$13,384.40","$2,245.07","$8,038,124.31","$12,658.46","$2,160.03","$460,967.95",$725.93,$0.00
198908,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,59,Hospital Outpatient,"2,071",495,646,"$50,142.37",$101.30,$23.62,"$50,127.37",$101.27,$23.62,$15.00,$0.03,$0.00
199628,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,437,Independent Lab,"1,618",655,"5,031","$27,930.88",$42.64,$25.55,"$27,886.00",$42.57,$25.50,$44.88,$0.07,$0.00
200588,2019,015,Brown,COMMERCIAL,1,18 years and under,F,22,Hospital Inpatient,171,24,191,"$172,235.58","$7,176.48","$2,666.74","$143,240.64","$5,968.36","$2,612.61","$28,994.94","$1,208.12",$466.79
201260,2019,017,Carlton,MEDICARE,3,45 - 64 years,F,23,Outpatient Other,"3,068",105,276,"$176,077.57","$1,676.93","$1,787.84","$140,333.12","$1,336.51","$1,423.68","$35,744.45",$340.42,$364.16
212822,2019,081,Lincoln,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,37,Other,"2,935","1,698",421,"$327,109.86",$192.64,$184.85,"$326,973.66",$192.56,$184.85,$136.20,$0.08,$0.00
213854,2019,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,73,Emergency department,794,249,832,"$85,434.40",$343.11,$254.42,"$85,428.00",$343.08,$254.42,$6.40,$0.03,$0.00
214814,2019,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,55,Ambulance,583,448,633,"$27,322.90",$60.99,$11.13,"$27,322.90",$60.99,$11.13,$0.00,$0.00,$0.00
215654,2019,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,90,Outpatient Other,"2,563","2,079",943,"$209,951.22",$100.99,$105.09,"$209,951.22",$100.99,$105.09,$0.00,$0.00,$0.00
216518,2019,101,Murray,MEDICARE,5,75 years and older,F,176,Emergency department,"1,326",329,"1,999","$73,498.54",$223.40,$91.62,"$61,516.37",$186.98,$73.07,"$11,982.17",$36.42,$18.34
217526,2019,107,Norman,MEDICARE,3,45 - 64 years,M,108,Clinic/Office,"1,120",582,"1,273","$106,464.05",$182.93,$126.24,"$78,061.56",$134.13,$85.67,"$28,402.49",$48.80,$27.95
218342,2019,111,Otter Tail,MEDICARE,3,45 - 64 years,M,21,Home Health,461,71,249,"$52,379.84",$737.74,$0.00,"$52,379.84",$737.74,$0.00,$0.00,$0.00,$0.00
219254,2019,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,28,Ambulance,101,69,309,"$21,156.16",$306.61,$31.32,"$21,156.16",$306.61,$31.32,$0.00,$0.00,$0.00
220214,2019,123,Ramsey,COMMERCIAL,2,19 - 44 years,F,19,Inpatient Non-acute Professional Services,431,400,228,"$144,691.33",$361.73,$311.17,"$140,176.71",$350.44,$311.17,"$4,514.62",$11.29,$0.00
221030,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,20,Ambulatory Surgery,188,41,236,"$54,142.06","$1,320.54",$556.43,"$53,395.86","$1,302.34",$549.42,$746.20,$18.20,$0.00
221870,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,36,Clinic/Office,881,392,415,"$20,737.26",$52.90,$32.51,"$20,629.06",$52.63,$32.51,$108.20,$0.28,$0.00
222782,2019,137,Saint Louis,COMMERCIAL,5,75 years and older,F,20,Inpatient Non-acute Professional Services,154,139,225,"$8,174.77",$58.81,$45.85,"$6,446.20",$46.38,$25.81,"$1,728.57",$12.44,$0.00
223382,2019,139,Scott,MEDICARE,2,19 - 44 years,F,12,Ambulatory Surgery,167,28,144,"$88,519.29","$3,161.40",$658.81,"$70,454.62","$2,516.24",$514.14,"$18,064.67",$645.17,$159.71
224102,2019,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,90,Other,"10,137","5,649","1,059","$617,524.16",$109.32,$74.21,"$617,062.16",$109.23,$74.21,$462.00,$0.08,$0.00
224894,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,112,DME (Durable Medical Equipment),923,541,"1,278","$81,720.02",$151.05,$42.82,"$81,711.12",$151.04,$42.82,$8.90,$0.02,$0.00
198028,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,27,Hospital Inpatient,363,37,270,"$230,812.59","$6,238.18","$5,473.01","$230,251.79","$6,223.02","$5,322.33",$560.80,$15.16,$0.00
198676,2019,003,Anoka,MEDICARE,5,75 years and older,M,"1,070",Inpatient Non-acute Professional Services,"14,170","10,962","11,540","$1,291,206.64",$117.79,$112.51,"$1,123,556.10",$102.50,$91.13,"$167,650.54",$15.29,$9.17
199420,2019,007,Beltrami,MEDICARE,4,65 - 74 years,M,35,Home Health,881,366,415,"$105,962.14",$289.51,$57.57,"$105,962.14",$289.51,$57.57,$0.00,$0.00,$0.00
200404,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,41,Ambulance,"1,151",568,479,"$23,759.22",$41.83,$22.65,"$23,746.42",$41.81,$22.65,$12.80,$0.02,$0.00
201220,2019,017,Carlton,MEDICARE,2,19 - 44 years,F,15,Ambulance,197,75,180,"$41,663.50",$555.51,$590.89,"$33,269.89",$443.60,$470.79,"$8,393.61",$111.91,$121.32
201988,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,13,Hospital Inpatient Professional Services,373,146,155,"$1,601.65",$10.97,$0.00,"$1,601.65",$10.97,$0.00,$0.00,$0.00,$0.00
198126,2019,001,Aitkin,MEDICARE,2,19 - 44 years,F,16,Other,114,47,192,"$6,724.73",$143.08,$81.68,"$5,292.80",$112.61,$65.98,"$1,431.93",$30.47,$13.76
198846,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,420,Independent Lab,"7,332","3,150","4,513","$631,280.36",$200.41,$198.56,"$631,168.96",$200.37,$198.56,$111.40,$0.04,$0.00
199518,2019,009,Benton,COMMERCIAL,2,19 - 44 years,M,640,Other,"2,668","1,125","7,331","$431,489.61",$383.55,$127.35,"$318,853.89",$283.43,$36.10,"$112,635.72",$100.12,$25.00
200358,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,72,Ambulatory Surgery,476,98,796,"$141,642.57","$1,445.33",$735.75,"$140,086.77","$1,429.46",$685.75,"$1,555.80",$15.88,$0.00
201174,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,60,Other,"10,702","8,490",696,"$1,761,867.22",$207.52,$234.38,"$1,761,416.42",$207.47,$234.38,$450.80,$0.05,$0.00
197931,2019,001,Aitkin,COMMERCIAL,3,45 - 64 years,M,27,DME (Durable Medical Equipment),233,92,323,"$36,102.97",$392.42,$81.85,"$28,757.31",$312.58,$35.80,"$7,345.66",$79.84,$66.76
198627,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,366,Inpatient Non-acute,"7,443","1,342","4,149","$4,624,073.37","$3,445.66","$1,311.74","$4,299,510.13","$3,203.81","$1,130.87","$324,563.24",$241.85,$0.00
199371,2019,007,Beltrami,MEDICARE,3,45 - 64 years,F,100,Ambulatory Surgery,297,138,"1,150","$105,660.22",$765.65,$134.49,"$85,641.05",$620.59,$108.00,"$20,019.17",$145.07,$26.59
200139,2019,011,Big Stone,MEDICARE,4,65 - 74 years,M,43,Independent Lab,220,65,497,"$12,303.26",$189.28,$68.72,"$11,310.95",$174.01,$63.85,$992.31,$15.27,$0.00
200979,2019,017,Carlton,COMMERCIAL,2,19 - 44 years,M,167,Emergency department,651,216,"1,840","$153,802.86",$712.05,$483.32,"$98,525.66",$456.14,$228.71,"$55,277.20",$255.91,$128.93
201915,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,Inpatient Non-acute,107,63,139,"$570,552.98","$9,056.40","$3,961.02","$570,552.98","$9,056.40","$3,961.02",$0.00,$0.00,$0.00
198364,2019,003,Anoka,COMMERCIAL,5,75 years and older,F,163,Independent Lab,"1,820",477,"1,940","$7,510.14",$15.74,$0.00,"$6,915.14",$14.50,$0.00,$595.00,$1.25,$0.00
199012,2019,005,Becker,MEDICARE,4,65 - 74 years,F,162,Ambulance,"1,034",404,"1,858","$225,294.30",$557.66,$549.64,"$188,085.02",$465.56,$426.80,"$37,209.28",$92.10,$0.00
199804,2019,009,Benton,MEDICARE,3,45 - 64 years,M,81,Hospital Inpatient Professional Services,"1,616",638,923,"$166,798.21",$261.44,$111.60,"$136,835.61",$214.48,$89.23,"$29,962.60",$46.96,$21.30
200740,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,154,Emergency department,"1,268",354,"1,712","$174,885.27",$494.03,$335.76,"$174,174.01",$492.02,$335.76,$711.26,$2.01,$0.00
201484,2019,019,Carver,COMMERCIAL,5,75 years and older,M,19,Other,163,141,217,"$23,866.83",$169.27,$52.42,"$23,679.05",$167.94,$52.42,$187.78,$1.33,$0.00
202276,2019,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,78,Hospital Inpatient,803,86,822,"$382,185.62","$4,444.02","$3,440.59","$382,083.22","$4,442.83","$3,440.59",$102.40,$1.19,$0.00
202827,2019,025,Chisago,MEDICARE,3,45 - 64 years,M,89,Ambulance,485,194,"1,001","$126,465.54",$651.88,$553.57,"$100,753.29",$519.35,$438.44,"$25,712.25",$132.54,$109.67
203691,2019,031,Cook,COMMERCIAL,2,19 - 44 years,M,35,Hospital Outpatient,458,150,396,"$138,075.41",$920.50,$674.12,"$71,747.57",$478.32,$322.42,"$66,327.84",$442.19,$531.53
204651,2019,035,Crow Wing,MEDICARE,4,65 - 74 years,F,"3,693",Hospital Outpatient,"147,769","31,794","44,107","$15,372,471.30",$483.50,$181.51,"$12,617,051.63",$396.84,$149.44,"$2,755,419.67",$86.66,$20.00
205275,2019,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,35,Hospital Inpatient,526,49,379,"$421,455.08","$8,601.12","$4,697.75","$418,955.08","$8,550.10","$4,689.98","$2,500.00",$51.02,$0.00
206163,2019,043,Faribault,MEDICARE,4,65 - 74 years,F,29,Inpatient Non-acute Professional Services,318,169,319,"$23,222.41",$137.41,$105.55,"$19,004.14",$112.45,$87.96,"$4,218.27",$24.96,$18.16
206931,2019,047,Freeborn,MEDICARE,5,75 years and older,M,158,Inpatient Non-acute Professional Services,"1,354",947,"1,641","$78,644.90",$83.05,$58.65,"$66,513.49",$70.24,$54.57,"$12,131.41",$12.81,$2.05
207747,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,M,244,Pharmacy,502,251,"2,851","$11,399.34",$45.42,$35.27,"$11,399.34",$45.42,$35.27,$0.00,$0.00,$0.00
208587,2019,057,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,Ambulatory Surgery,52,16,173,"$20,002.43","$1,250.15",$509.58,"$19,893.43","$1,243.34",$506.58,$109.00,$6.81,$0.00
209259,2019,061,Itasca,COMMERCIAL,2,19 - 44 years,F,246,Emergency department,"1,027",390,"2,821","$336,764.05",$863.50,$832.67,"$240,502.10",$616.67,$556.89,"$96,261.95",$246.83,$150.00
210147,2019,065,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,21,Hospital Outpatient,"1,301",208,238,"$69,320.40",$333.27,$48.64,"$69,320.40",$333.27,$48.64,$0.00,$0.00,$0.00
211155,2019,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,24,Hospital Inpatient,355,36,262,"$281,062.98","$7,807.31","$5,899.68","$281,062.98","$7,807.31","$5,899.68",$0.00,$0.00,$0.00
211971,2019,075,Lake,MEDICARE,4,65 - 74 years,F,60,DME (Durable Medical Equipment),461,273,720,"$18,469.67",$67.65,$45.57,"$15,675.01",$57.42,$40.56,"$2,794.66",$10.24,$5.26
213147,2019,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,65,DME (Durable Medical Equipment),587,309,749,"$35,479.78",$114.82,$54.48,"$35,454.18",$114.74,$54.48,$25.60,$0.08,$0.00
214059,2019,089,Marshall,COMMERCIAL,2,19 - 44 years,F,32,Hospital Inpatient Professional Services,139,66,357,"$127,401.39","$1,930.32",$300.40,"$112,088.63","$1,698.31",$237.00,"$15,312.76",$232.01,$0.00
207243,2019,049,Goodhue,MEDICARE,3,45 - 64 years,F,27,Inpatient Non-acute,"3,263",432,313,"$649,437.13","$1,503.33",$21.68,"$576,115.64","$1,333.60",$21.68,"$73,321.49",$169.73,$0.00
207963,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,256,Hospital Inpatient,"5,875",366,"2,733","$2,292,961.33","$6,264.92","$1,364.00","$2,284,640.13","$6,242.19","$1,364.00","$8,321.20",$22.74,$0.00
208827,2019,059,Isanti,COMMERCIAL,1,18 years and under,F,184,Emergency department,702,266,"2,134","$240,866.05",$905.51,$824.61,"$154,877.62",$582.25,$499.79,"$85,988.43",$323.26,$100.00
209499,2019,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,123,Other,"15,445","12,654","1,359","$1,724,375.09",$136.27,$86.08,"$1,684,943.49",$133.16,$86.08,"$39,431.60",$3.12,$0.00
210459,2019,067,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,123,Ambulance,741,387,"1,366","$105,265.19",$272.00,$42.90,"$105,249.19",$271.96,$42.90,$16.00,$0.04,$0.00
211467,2019,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,26,Ambulance,589,314,290,"$19,676.15",$62.66,$47.56,"$19,672.95",$62.65,$47.56,$3.20,$0.01,$0.00
212331,2019,079,Le Sueur,COMMERCIAL,2,19 - 44 years,F,29,DME (Durable Medical Equipment),92,54,330,"$21,498.73",$398.12,$264.30,"$19,293.86",$357.29,$253.10,"$2,204.87",$40.83,$0.00
213411,2019,085,McLeod,COMMERCIAL,3,45 - 64 years,M,95,DME (Durable Medical Equipment),705,369,"1,098","$368,290.38",$998.08,$81.85,"$335,110.13",$908.16,$64.04,"$33,180.25",$89.92,$0.00
214467,2019,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,98,DME (Durable Medical Equipment),290,186,"1,065","$30,817.51",$165.69,$138.79,"$30,811.31",$165.65,$138.79,$6.20,$0.03,$0.00
215475,2019,097,Morrison,COMMERCIAL,1,18 years and under,F,284,Hospital Outpatient,"3,562","1,039","3,243","$898,321.20",$864.60,$214.32,"$745,473.18",$717.49,$122.14,"$152,848.02",$147.11,$0.00
216291,2019,101,Murray,COMMERCIAL,3,45 - 64 years,M,33,Other,145,59,360,"$10,320.49",$174.92,$133.06,"$3,913.96",$66.34,$7.63,"$6,406.53",$108.59,$0.00
217371,2019,107,Norman,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,253,Hospital Outpatient,"2,691","1,039","2,795","$261,877.46",$252.05,$130.26,"$261,877.46",$252.05,$130.26,$0.00,$0.00,$0.00
218331,2019,111,Otter Tail,MEDICARE,3,45 - 64 years,F,"1,055",Hospital Outpatient,"53,804","10,902","12,107","$5,094,160.09",$467.27,$180.51,"$3,937,042.52",$361.13,$141.70,"$1,157,117.57",$106.14,$33.44
219195,2019,117,Pipestone,COMMERCIAL,3,45 - 64 years,M,25,Emergency department,101,30,299,"$30,535.88","$1,017.86",$753.52,"$19,990.48",$666.35,$199.37,"$10,545.40",$351.51,$193.69
220203,2019,123,Ramsey,COMMERCIAL,2,19 - 44 years,F,926,Ambulatory Surgery,"5,359","1,121","10,708","$4,114,446.98","$3,670.34","$2,374.79","$3,528,674.66","$3,147.79","$1,859.23","$585,772.32",$522.54,$30.60
220995,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,405,Hospital Outpatient,"3,708","1,296","4,616","$318,889.63",$246.06,$111.05,"$318,889.63",$246.06,$111.05,$0.00,$0.00,$0.00
221979,2019,131,Rice,MEDICARE,5,75 years and older,F,641,Hospital Inpatient Professional Services,"8,581","3,125","7,178","$1,045,414.28",$334.53,$148.19,"$953,598.65",$305.15,$138.61,"$91,815.63",$29.38,$0.00
222915,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,22,Hospice,498,342,198,"$304,042.72",$889.01,$0.00,"$304,042.72",$889.01,$0.00,$0.00,$0.00,$0.00
223563,2019,141,Sherburne,COMMERCIAL,3,45 - 64 years,F,757,Emergency department,"3,978","1,158","8,819","$1,369,986.68","$1,183.06",$993.61,"$993,785.74",$858.19,$669.21,"$376,200.94",$324.87,$54.69
224403,2019,145,Stearns,COMMERCIAL,5,75 years and older,F,42,Hospital Inpatient Professional Services,529,231,478,"$57,559.69",$249.18,$41.30,"$56,523.60",$244.69,$40.38,"$1,036.09",$4.49,$0.00
